SEXO,UNIDAD,NIVEL 1,NIVEL 2,NIVEL 3,NIVEL 4,CANTIDAD,CATEGORIA_VENTA,FECHA_VENTA
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,1,Loja,2021-08-18 00:00:00
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,1,Loja,2021-08-24 00:00:00
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,1,Loja,2021-08-30 00:00:00
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,1,Loja,2021-09-01 00:00:00
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,1,Loja,2021-09-04 00:00:00
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,1,Loja,2021-09-17 00:00:00
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,1,Loja,2021-09-20 00:00:00
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,1,Loja,2021-09-23 00:00:00
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,1,Loja,2021-09-24 00:00:00
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,1,Loja,2021-09-27 00:00:00
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,3,Loja,2021-10-05 00:00:00
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,1,Loja,2021-10-13 00:00:00
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,1,Loja,2021-10-24 00:00:00
O,PC,CAES,FARMACIA,DORES E INFECCOES,ANTI-INFLAMATORIOS,1,Loja,2021-10-25 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-01-23 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-07-06 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,2,Loja,2020-07-22 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-07-24 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-07-25 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-08-01 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,2,Loja,2020-08-23 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,2,Loja,2020-08-25 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-08-30 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-09-02 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-09-16 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-09-17 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-09-19 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-09-22 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-09-25 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-09-26 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-10-11 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-10-17 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,2,Loja,2020-10-23 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-10-26 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-10-31 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,4,Loja,2020-11-05 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-11-07 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-11-11 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-11-12 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-11-16 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-11-19 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-11-22 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,2,Loja,2020-11-25 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-11-27 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-12-17 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2020-12-24 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-01-18 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-01-30 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-02-02 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,3,Loja,2021-02-03 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-02-09 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-02-16 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-02-20 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-03-08 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-03-09 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,2,Loja,2021-03-10 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-03-25 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-04-03 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-04-07 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-04-21 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-05-29 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-06-09 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-06-14 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,2,Loja,2021-06-15 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-07-03 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-07-15 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-07-31 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-09-21 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,2,Loja,2021-09-23 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,2,Loja,2021-10-08 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-10-10 00:00:00
O,PC,CAES,FARMACIA,OLHOS E ORELHAS,TRATAMENTO PARA ORELHAS,1,Loja,2021-10-15 00:00:00
O,PC,CAES,FARMACIA,PULGAS - CARRAPATOS - VERMES,ANTIPULGAS E CARRAPATOS,1,Loja,2020-05-07 00:00:00
O,PC,CAES,FARMACIA,PULGAS - CARRAPATOS - VERMES,ANTIPULGAS E CARRAPATOS,1,Loja,2020-08-12 00:00:00
O,PC,CAES,FARMACIA,PULGAS - CARRAPATOS - VERMES,ANTIPULGAS E CARRAPATOS,1,Loja,2020-12-18 00:00:00
O,PC,CAES,FARMACIA,PULGAS - CARRAPATOS - VERMES,ANTIPULGAS E CARRAPATOS,3,Loja,2021-01-23 00:00:00
O,PC,CAES,FARMACIA,PULGAS - CARRAPATOS - VERMES,ANTIPULGAS E CARRAPATOS,1,Loja,2021-04-07 00:00:00
O,PC,CAES,FARMACIA,PULGAS - CARRAPATOS - VERMES,VERMIFUGOS,1,Loja,2020-12-04 00:00:00
O,PC,CAES,FARMACIA,PULGAS - CARRAPATOS - VERMES,VERMIFUGOS,1,Loja,2020-12-27 00:00:00
O,PC,CAES,FARMACIA,PULGAS - CARRAPATOS - VERMES,VERMIFUGOS,1,Loja,2021-09-02 00:00:00
O,PC,CAES,FARMACIA,PULGAS - CARRAPATOS - VERMES,VERMIFUGOS,1,Loja,2021-10-02 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-01-10 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-01-29 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-02-09 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-02-12 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,5,Loja,2020-03-26 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-03-30 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-05-15 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-05-20 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-05-22 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-05-23 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-05-25 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-06-03 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-06-04 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-06-15 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-06-22 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-07-08 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-07-13 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-07-19 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-07-20 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-07-22 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-07-23 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-07-27 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-07-28 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-07-29 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-07-30 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-07-31 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-08-01 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-08-02 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-08-03 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-08-04 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-08-05 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-08-06 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-08-09 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-08-10 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-08-11 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-08-12 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-08-14 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,4,Loja,2020-08-15 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-08-17 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-08-19 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-08-20 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-08-21 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-08-24 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-08-25 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-08-26 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,4,Loja,2020-08-27 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-08-28 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-08-30 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-09-01 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,6,Loja,2020-09-02 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-09-08 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-09-10 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-09-13 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-09-15 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-09-16 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-09-18 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-09-19 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-09-20 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-09-22 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-09-26 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-09-29 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-10-02 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-10-03 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-10-07 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-10-08 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-10-09 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-10-12 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-10-14 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,6,Loja,2020-10-15 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-10-18 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-10-20 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-10-22 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-10-23 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-10-24 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-10-28 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-10-29 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-10-30 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-10-31 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-11-01 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-11-02 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-11-03 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,4,Loja,2020-11-05 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-11-06 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-11-07 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-11-09 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-11-13 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-11-17 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-11-18 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-11-19 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-11-23 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-11-25 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-11-26 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,11,Loja,2020-11-27 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,5,Loja,2020-11-28 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,7,Loja,2020-11-29 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-11-30 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,5,Loja,2020-12-01 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-12-02 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-12-03 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-12-04 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,4,Loja,2020-12-07 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-12-08 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-12-09 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-12-12 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-12-13 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,3,Loja,2020-12-14 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,5,Loja,2020-12-15 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-12-16 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-12-17 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-12-18 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-12-19 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-12-20 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-12-24 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2020-12-27 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2020-12-29 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,1,Loja,2021-01-03 00:00:00
O,PC,CAES,FARMACIA,VITAMINAS E SUPLEMENTOS,VITAMINAS E SUPLEMENTOS,2,Loja,2021-01-04 00:00:00
